"Main.ID","Incident.Type","Incident.ID","Region.of.Incident","Incident.date","Website.date","Incident.year","Incident.month","No..dead","No..missing","No..dead.missing","No..survivors","No..Female","No..Male","No..minors","Country.of.Origin","Region.of.Origin","Cause.of.death..reported.","Cause.of.death..category.","Route","Country.of.Incident","Location.of.death","Latitude","Longitude","UNSD.region","Body.taken.to","Source","Article.title","Link","Source.Quality","Notes","Names","incident_date_clean","incident_date_raw","incident_date_precision","lat","lon","date","dead","missing","dead_missing","survivors","n_female","n_male","n_minors","source_quality","year","month","post_mou","cause_category","cause_reported","incident_type","is_drowning","total_on_board","fatality_rate","grid_lon","grid_lat","grid_1deg","u10_lag0","u10_lag1","u10_lag2","u10_lag3","u10_lag7","v10_lag0","v10_lag1","v10_lag2","v10_lag3","v10_lag7","sst_lag0","sst_lag1","sst_lag2","sst_lag3","sst_lag7","tp_lag0","tp_lag1","tp_lag2","tp_lag3","tp_lag7","i10fg_lag0","i10fg_lag1","i10fg_lag2","i10fg_lag3","i10fg_lag7","swh_lag0","swh_lag1","swh_lag2","swh_lag3","swh_lag7","mwp_lag0","mwp_lag1","mwp_lag2","mwp_lag3","mwp_lag7","hmax_lag0","hmax_lag1","hmax_lag2","hmax_lag3","hmax_lag7","wind_lag0","wind_lag1","wind_lag2","wind_lag3","wind_lag7","swh_day0","wind_day0","sst_day0","i10fg_day0","hmax_day0","mwp_day0"
"2024.MMP4014","Incident","2024.MMP4014","Mediterranean","2024-05-22 00:00:00","2024-05-22",2024,"May",8,15,23,"8.0","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Unspecified location in Libyan SAR zone",33.3459873019247,12.5704774151771,"Uncategorized","","International Rescue Committee via UNHCR","","",4,"UNHCR 2024 dataset","","2024-05-22","2024-05-22","day",33.3459873019247,12.5704774151771,2024-05-22,8,15,23,8,NA,NA,NA,4,2024,5,1,"Drowning","Presumed drowning","Incident",1,31,0.741935483870968,12.5,33.5,"34_12",-5.06941223144531,-0.858184814453125,-0.630325317382812,-7.23403930664062,-2.85594177246094,-0.16778564453125,-5.21377563476562,0.593887329101562,0.59716796875,-2.1593017578125,20.9369140625,20.771630859375,21.19765625,20.8548828125,20.443994140625,0,0,0,0,0,5.7323112487793,7.60497808456421,2.3174295425415,8.31583118438721,2.76095008850098,0.47488409280777,1.12853002548218,0.675893783569336,0.663068354129791,0.512515544891357,4.10402584075928,4.87462902069092,4.94711971282959,3.91856288909912,4.20817375183105,0.892494738101959,2.15410709381104,1.26665616035461,1.25052714347839,0.960945308208466,5.07218812691703,5.28393201559536,0.866032427453575,7.25864548472527,3.58036136290451,0.47488409280777,5.07218812691703,20.9369140625,5.7323112487793,0.892494738101959,4.10402584075928
"2024.MMP4538","Incident","2024.MMP4538","Mediterranean","2024-05-23 00:00:00","2024-05-23",2024,"May",4,4,8,"1.0","","8.0","","Unknown","Unknown","Drowning","Drowning","Central Mediterranean","Tunisia","Unspecified location off the coast of Sfax, Tunisia",34.7149759499188,10.7848445895073,"Uncategorized","","IOM Mali Displacement Tracking Matrix","","",2,"DTM Mali Q1 2025 dataset - This young man from Guinea Conakry is a survivor of a shipwreck off the Tunisian coast, more specifically in Sfax on 23 May 2024.","","2024-05-23","2024-05-23","day",34.7149759499188,10.7848445895073,2024-05-23,4,4,8,1,NA,8,NA,2,2024,5,1,"Drowning","Drowning","Incident",1,9,0.888888888888889,11,34.5,"34_11",-6.53581237792969,-3.02351379394531,-3.47048950195312,-0.306106567382812,-5.294189453125,-0.990997314453125,3.50604248046875,-0.018463134765625,4.17103576660156,-0.669036865234375,NA,NA,NA,NA,NA,0,0,0,0,0,10.569338798523,8.4881706237793,7.19482183456421,9.0742654800415,8.87633323669434,0.729738593101501,0.28811651468277,0.653676569461823,0.631216049194336,0.882501423358917,3.87183475494385,3.13551998138428,4.20885753631592,4.87631893157959,4.66658878326416,1.37615299224854,0.528725206851959,1.23027908802032,1.18316006660461,1.66738677024841,6.61051579808658,4.62968352450025,3.47053861389154,4.18225305270549,5.33629574636026,0.729738593101501,6.61051579808658,NA,10.569338798523,1.37615299224854,3.87183475494385
"2024.MMP0415","Incident","2024.MMP0415","Mediterranean","2024-05-26 00:00:00","2024-05-26",2024,"May",7,NA,7,"34.0","","","","Senegal","Western Africa","Drowning","Drowning","Central Mediterranean","Tunisia","Few kilometers from international waters off Sfax, Tunisia - departed from Sfax on 15-16 May",35.098213,11.550607,"Uncategorized","","Leral.Net","Emigration clandestine : 7 migrants Sénégalais sont morts dans un naufrage aux larges des côtes Tunisiennes, (ONG HS)","",1,"The survivors were intercepted by the Tunisian navy before being deported to Algeria and Libya. Checking with Riham gender, ages, type of death and other sources (29.05.2024)","","2024-05-26","2024-05-26","day",35.098213,11.550607,2024-05-26,7,0,7,34,NA,NA,NA,1,2024,5,1,"Drowning","Drowning","Incident",1,41,0.170731707317073,11.5,35,"35_12",-2.4119873046875,-4.20419311523438,-6.15907287597656,-5.34049987792969,-8.50064086914062,-3.00302124023438,-0.862991333007812,-3.00810241699219,-1.33084106445312,-4.43212890625,22.28798828125,21.704248046875,21.704248046875,22.0306640625,21.305078125,0,0,0,0,0,5.41339302062988,6.71263885498047,8.13743114471436,6.98535442352295,9.73965930938721,0.658716857433319,1.10256052017212,1.13443028926849,0.577150702476501,1.15208196640015,5.35791397094727,5.30879497528076,5.05113315582275,3.83570194244385,4.11021327972412,1.23717951774597,2.0732147693634,2.14687991142273,1.07976627349854,2.22806620597839,3.85172939434645,4.29185202343123,6.85440433901477,5.50382384211211,9.58669191263184,0.658716857433319,3.85172939434645,22.28798828125,5.41339302062988,1.23717951774597,5.35791397094727
"2024.MMP0437","Incident","2024.MMP0437","Mediterranean","2024-05-26 00:00:00","2024-05-26",2024,"May",NA,11,11,"6.0","","10.0","1.0","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Off Sabratha, Libya",32.86019766,12.412268,"Uncategorized","","Alarm Phone, IOM Libya","","",4,"Alarm Phone what's app and Moad LASWAD signal message 1.06.2024","","2024-05-26","2024-05-26","day",32.86019766,12.412268,2024-05-26,0,11,11,6,NA,10,1,4,2024,5,1,"Drowning","Presumed drowning","Incident",1,17,0.647058823529412,12.5,33,"33_12",-1.8768310546875,-0.733489990234375,-4.40126037597656,-6.24674987792969,3.57748413085938,-3.42977905273438,-4.90596008300781,1.73115539550781,0.375213623046875,2.75537109375,NA,NA,NA,NA,NA,0,0,0,0,0,7.46515083312988,10.6120529174805,10.9284467697144,10.873049736023,12.7308702468872,0.767359435558319,1.16091012954712,1.76748692989349,1.1779807806015,0.547589838504791,5.55127334594727,5.47358989715576,5.43223667144775,4.15137577056885,3.90147304534912,1.44079279899597,2.1952850818634,3.39785647392273,2.29412174224854,1.02249979972839,3.90971599459793,4.96048907889535,4.72948114496053,6.25800841325214,4.51557998166611,0.767359435558319,3.90971599459793,NA,7.46515083312988,1.44079279899597,5.55127334594727
"2024.MMP0414","Incident","2024.MMP0414","Mediterranean","2024-05-27 00:00:00","2024-05-27",2024,"May",NA,4,4,"17.0","","","","Tunisia","Northern Africa","Presumed drowning","Drowning","Central Mediterranean","Tunisia","Near the coast of Mahdia, Tunisia",35.586005,11.290228,"Uncategorized","","IOM Tunisia, Tunisian Guarde Nationale, Tunisie Numerique, Gnetnews","","https://www.facebook.com/reel/1017437843280368, https://archive.ph/3H3nl, https://archive.ph/sOSvq",5,"Survivors from Sub-Saharan Africa. Checking with Riham gender, ages, and type of death (29.05.2024)","","2024-05-27","2024-05-27","day",35.586005,11.290228,2024-05-27,0,4,4,17,NA,NA,NA,5,2024,5,1,"Drowning","Presumed drowning","Incident",1,21,0.19047619047619,11.5,35.5,"36_12",-3.85664367675781,-2.7742919921875,-3.27645874023438,-5.53114318847656,-2.21723937988281,0.742828369140625,-3.31063842773438,-1.00361633300781,-0.989547729492188,2.97474670410156,21.355859375,20.67080078125,20.123193359375,20.123193359375,18.961328125,0,0,0,0,0,6.44942665100098,6.55987739562988,5.21166229248047,8.09153270721436,7.9922342300415,0.374445408582687,0.685328185558319,1.06252145767212,0.958893239498138,0.747182846069336,4.19900035858154,5.47876358032227,5.56001567840576,4.84849643707275,4.79526424407959,0.701445460319519,1.29186701774597,1.99899613857269,1.81631350517273,1.40532803535461,3.92753032266794,4.31937760066277,3.42672257708999,5.61896339909541,3.71015746583164,0.374445408582687,3.92753032266794,21.355859375,6.44942665100098,0.701445460319519,4.19900035858154
"2024.MMP0438","Incident","2024.MMP0438","Mediterranean","2024-05-27 00:00:00","2024-05-27",2024,"May",NA,8,8,"96.0","","","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Off Tripoli, Libya",32.93304757,13.369745,"Uncategorized","","IOM Libya","","",4,"SAR weekly update 02.06.2024","","2024-05-27","2024-05-27","day",32.93304757,13.369745,2024-05-27,0,8,8,96,NA,NA,NA,4,2024,5,1,"Drowning","Presumed drowning","Incident",1,104,0.0769230769230769,13.5,33,"33_14",-2.66133117675781,-0.7821044921875,-2.29598999023438,-10.1307525634766,1.11186218261719,-3.33139038085938,-4.52450561523438,-5.41084289550781,0.733108520507812,-2.18540954589844,20.941796875,20.54091796875,20.098779296875,20.098779296875,20.3861328125,0,0,0,0,0,6.31661415100098,5.84503364562988,8.60814666748047,14.3698530197144,4.1455545425415,0.451105564832687,0.791529357433319,1.21559762954712,1.80313146114349,0.586782455444336,4.48855113983154,5.47754287719727,5.70112895965576,5.24131870269775,4.79282283782959,0.845000147819519,1.49108576774597,2.3046600818634,3.52236819267273,1.09233975410461,4.2639002687757,4.59160522028922,5.87782194993382,10.1572435042795,2.45198947722829,0.451105564832687,4.2639002687757,20.941796875,6.31661415100098,0.845000147819519,4.48855113983154
"2024.MMP0413","Incident","2024.MMP0413","Mediterranean","2024-05-28 00:00:00","2024-05-28",2024,"May",1,NA,1,"44.0","","","1.0","Guinea","Western Africa","Unknown (presumed dehydration, starvation, exposure, sickness) and harsh conditions","Harsh environmental conditions / lack of adequate shelter, food, water","Central Mediterranean","Italy","Unspecified location near Lampedusa, Italy - departed from Sfax 2 days before the incident (26.5.24)",35.458895,12.44648,"Uncategorized","Lampedusa with mother and another child of hers (survivors)","UNHCR, SOS Humanity","Italian rescuers find body of infant during migrant operation","https://x.com/soshumanity_en/status/1795359983267467608?s=46, https://x.com/soshumanity_de/status/1795112394764493003, https://archive.ph/ORmuU",4,"UNHCR 2024 dataset. There was another boat going to Lampedusa with 40 survivors","","2024-05-28","2024-05-28","day",35.458895,12.44648,2024-05-28,1,0,1,44,NA,NA,1,4,2024,5,1,"Harsh environmental conditions / lack of adequate shelter, food, water","Unknown (presumed dehydration, starvation, exposure, sickness) and harsh conditions","Incident",0,45,0.0222222222222222,12.5,35.5,"36_12",-0.63201904296875,0.256637573242188,0.7657470703125,-5.75692749023438,1.81173706054688,4.79496765136719,-2.50521850585938,-4.85751342773438,-0.109085083007812,-7.17080688476562,21.308984375,20.777734375,20.33388671875,19.957177734375,19.448388671875,0,0,0,0,0,6.29019832611084,3.63497352600098,6.04620552062988,9.52025604248047,9.66064262390137,0.269745767116547,0.393000096082687,0.717798888683319,1.22121286392212,1.10606908798218,3.07670974731445,3.97219371795654,5.24975967407227,5.46113872528076,4.60119152069092,0.500628232955933,0.734160304069519,1.36071467399597,2.3105194568634,2.11992740631104,4.8364411345878,2.51832932836433,4.91749990099765,5.75796089628534,7.39613835424684,0.269745767116547,4.8364411345878,21.308984375,6.29019832611084,0.500628232955933,3.07670974731445
"2024.MMP4017","Incident","2024.MMP4017","Mediterranean","2024-05-31 00:00:00","2024-05-31",2024,"May",1,NA,1,"","","","","Nigeria","Western Africa","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed ashore west of Az Zawiya, Libya",32.7914432775499,12.6724033099732,"Uncategorized","Az Zawiya hospital","Libyan Red Crescent via UNHCR","","",4,"UNHCR 2024 dataset","","2024-05-31","2024-05-31","day",32.7914432775499,12.6724033099732,2024-05-31,1,0,1,NA,NA,NA,NA,4,2024,5,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-3.04107666015625,-0.576248168945312,-1.52621459960938,-0.97967529296875,-5.09364318847656,-1.58602905273438,-3.49606323242188,-4.28788757324219,-2.08686828613281,2.79072570800781,NA,NA,NA,NA,NA,0,0,0,0,0,7.05185413360596,7.87700653076172,8.54578113555908,5.72281551361084,12.0553998947144,0.494632869958878,0.443491816520691,0.464198172092438,0.336152017116547,1.76748692989349,3.22533226013184,4.07932376861572,3.37607574462891,3.69560623168945,5.43223667144775,0.936803817749023,0.830659925937653,0.862358510494232,0.623186826705933,3.39785647392273,3.4298156523441,3.54323582016565,4.55140756742632,2.30538129673169,5.80804191693288,0.494632869958878,3.4298156523441,NA,7.05185413360596,0.936803817749023,3.22533226013184
"2024.MMP0479","Incident","2024.MMP0479","Mediterranean","2024-06-07 00:00:00","2024-06-07",2024,"June",13,4,17,"106.0","2.0","4.0","","Unknown","Unknown","Drowning - invisible Shipwreck","Drowning","Central Mediterranean","Libya","Off Zawiyah, Libya - embarkation from Zawiah , disembarkation at Genoa Port",32.79707105,12.71841,"Uncategorized","Lampedusa","Sea Watch, IOM Libya, Barron's, Sky News, MSN, Médecins Sans Frontières","11 Bodies Retrieved From Mediterranean Off Libya, NGO","https://www.barrons.com/news/11-bodies-retrieved-from-mediterranean-off-libya-ngo-65d86ad0?refsec=topics_afp-news, https://www.skynewsarabia.com/middle-east/1720201-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D9%84-11-%D8%AC%D8%AB%D8%A9-%D9%85%D9%87%D8%A7%D8%AC%D8%B1-%D9%82%D8%A8%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%A7%D8%AD%D9%84-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A%D8%A9, https://web.archive.org/web/20240702092054/https://www.msn.com/en-sg/news/world/rescue-charity-recovers-11-bodies-from-sea-off-libya/ar-BB1nPKWd?apiversion=v2&noservercache=1&domshim=1&renderwebcomponents=1&wcseo=1&batchservertelemetry=1&noservertelemetry=1, https://web.archive.org/web/20240702092726/https://searchandrescue.msf.org/news/humanitarian-ngos-remain-only-witness-of-the-bloody-catastrophe-in-the-central-mediterranean.html",4,"Most probably an invisible Shipwreck - many of the bodies received were in decomposition state. Added incidents from email ""Information about deceased and missign persons from SAR operations"", 1 July 2024 from MSF, added 4 missing to incident as per their email. ","","2024-06-07","2024-06-07","day",32.79707105,12.71841,2024-06-07,13,4,17,106,2,4,NA,4,2024,6,1,"Drowning","Drowning - invisible Shipwreck","Incident",1,123,0.138211382113821,12.5,33,"33_12",-1.51466369628906,0.305038452148438,3.36996650695801,-5.66311645507812,-3.04107666015625,-1.55860900878906,-3.18247985839844,-5.25389099121094,-3.3394775390625,-1.58602905273438,NA,NA,NA,NA,NA,0,0,0,0,0,5.43470191955566,8.10468196868896,12.313943862915,11.2825965881348,7.05185413360596,0.574164152145386,0.783422291278839,1.05287957191467,1.36513376235962,0.494632869958878,5.20228958129883,4.95786190032959,4.60634231567383,4.67912197113037,3.22533226013184,1.07533133029938,1.47404909133911,1.99929213523865,2.64657187461853,0.936803817749023,2.17335412557054,3.19706529592388,6.24179820288562,6.57441999097103,3.4298156523441,0.574164152145386,2.17335412557054,NA,5.43470191955566,1.07533133029938,5.20228958129883
"2024.MMP0483","Incident","2024.MMP0483","Mediterranean","2024-06-10 00:00:00","2024-06-10",2024,"June",1,NA,1,"493.0","","","","Unknown","Unknown","Presumed Drowning","Drowning","Central Mediterranean","Tunisia","Off the coasts of Tunisia ",34.684293,11.011424,"Northern Africa","","Tunisian National Guard","","https://www.facebook.com/share/p/KLxBj1WZH2qpksx8/",5,"Email sent to Riham by Alina MENOCAL, 20.6.24 (asking sex, age, region of origin, country of origin)","","2024-06-10","2024-06-10","day",34.684293,11.011424,2024-06-10,1,0,1,493,NA,NA,NA,5,2024,6,1,"Drowning","Presumed Drowning","Incident",1,494,0.00202429149797571,11,34.5,"34_11",-6.13703918457031,-2.90142822265625,-5.01081848144531,-3.87989807128906,-6.12812805175781,-6.76776123046875,-0.169174194335938,3.04051208496094,4.59959411621094,-7.63397216796875,24.662255859375,24.50869140625,25.006982421875,24.378076171875,23.473291015625,0,0,0,0,3.814697265625e-06,12.3049259185791,3.98250675201416,6.5400972366333,7.50306129455566,13.7868309020996,1.18699049949646,0.487899452447891,0.419225782155991,0.431341916322708,1.22818911075592,4.43125438690186,3.50177574157715,3.11663627624512,3.84877395629883,4.51857948303223,2.27840614318848,0.912143886089325,0.773159682750702,0.808729708194733,2.35344910621643,9.1359642088609,2.90635607578552,5.8611445633756,6.01746417334369,9.78935567236488,1.18699049949646,9.1359642088609,24.662255859375,12.3049259185791,2.27840614318848,4.43125438690186
"2024.MMP0486","Incident","2024.MMP0486","Mediterranean","2024-06-14 00:00:00","2024-06-14 00:00:00",2024,"June",6,NA,6,"","","2.0","","Unknown","Unknown","Presumed drowning","Drowning","Central Mediterranean","Libya","Off near the Sabratha shore, Libya",32.959523,12.542599,"Uncategorized","Morgue at Sabratha Main Hospital","IOM Libya","","",4,"SAR weekly update","","2024-06-14","2024-06-14","day",32.959523,12.542599,2024-06-14,6,0,6,NA,NA,2,NA,4,2024,6,1,"Drowning","Presumed drowning","Incident",1,NA,NA,12.5,33,"33_12",-2.70301818847656,-0.7691650390625,-0.94482421875,-0.516937255859375,-3.26271057128906,-5.73161315917969,-7.88993835449219,-5.21685791015625,-3.50370788574219,-1.81056213378906,23.85927734375,23.894189453125,23.8763671875,24.033349609375,22.861474609375,0,0,0,0,0,8.63429832458496,10.1011648178101,5.18602323532104,5.54245758056641,5.35853004455566,1.11424446105957,1.06780099868774,0.877909958362579,0.518036425113678,0.574164152145386,5.37522888183594,4.72706127166748,4.66780662536621,4.35552501678467,5.20228958129883,2.11275720596313,2.03189373016357,1.66413128376007,0.97639387845993,1.07533133029938,6.33701007839792,7.92734142667029,5.30172606413198,3.54163706146005,3.73140931985653,1.11424446105957,6.33701007839792,23.85927734375,8.63429832458496,2.11275720596313,5.37522888183594
"2024.MMP4311","Incident","2024.MMP4311","Mediterranean","2024-06-14 00:00:00","2024-06-14 00:00:00",2024,"June",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed ashore near Sorman, Libya",32.794545647974,12.5643827818417,"Uncategorized","","International Rescue Committee and Libyan Red Crescent via UNHCR","","",4,"UNHCR 2024 dataset","","2024-06-14","2024-06-14","day",32.794545647974,12.5643827818417,2024-06-14,1,0,1,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-2.71083068847656,-0.2242431640625,-0.69677734375,0.484039306640625,-1.83595275878906,-4.67399597167969,-5.95732116699219,-3.84576416015625,-1.91777038574219,-1.35255432128906,NA,NA,NA,NA,NA,0,0,0,0,0,10.697774887085,11.1939382553101,6.58055448532104,6.75046539306641,5.42395973205566,1.11424446105957,1.06780099868774,0.877909958362579,0.518036425113678,0.574164152145386,5.37522888183594,4.72706127166748,4.66780662536621,4.35552501678467,5.20228958129883,2.11275720596313,2.03189373016357,1.66413128376007,0.97639387845993,1.07533133029938,5.40322508922812,5.96154011001536,3.90837570383217,1.97791235973763,2.28037841696129,1.11424446105957,5.40322508922812,NA,10.697774887085,2.11275720596313,5.37522888183594
"2024.MMP4050","Incident","2024.MMP4050","Mediterranean","2024-06-15 00:00:00","2024-06-15 00:00:00",2024,"June",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed ashore near Al-Mutrad, Libya",32.7915292518988,12.6057092850963,"Uncategorized","Sorman General Hospital","International Rescue Committee and Libyan Red Crescent via UNHCR","","",4,"UNHCR 2024 dataset","","2024-06-15","2024-06-15","day",32.7915292518988,12.6057092850963,2024-06-15,1,0,1,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-2.83744812011719,-2.71083068847656,-0.2242431640625,-0.69677734375,-1.88972473144531,-2.82017517089844,-4.67399597167969,-5.95732116699219,-3.84576416015625,-1.35108947753906,NA,NA,NA,NA,NA,0,0,0,0,0,9.02283668518066,10.697774887085,11.1939382553101,6.58055448532104,4.7129487991333,0.590711057186127,1.11424446105957,1.06780099868774,0.877909958362579,0.403356641530991,4.25407123565674,5.37522888183594,4.72706127166748,4.66780662536621,4.11688041687012,1.11246061325073,2.11275720596313,2.03189373016357,1.66413128376007,0.755093276500702,4.00056243907136,5.40322508922812,5.96154011001536,3.90837570383217,2.32303730855809,0.590711057186127,4.00056243907136,NA,9.02283668518066,1.11246061325073,4.25407123565674
"2024.MMP4043","Incident","2024.MMP4043","Mediterranean","2024-06-16 00:00:00","2024-06-16 00:00:00",2024,"June",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed ashore near Sabratha, Libya",32.8193252965147,12.367701489961,"Uncategorized","","International Rescue Committee and Libyan Red Crescent via UNHCR","","",4,"UNHCR 2024 dataset","","2024-06-16","2024-06-16","day",32.8193252965147,12.367701489961,2024-06-16,1,0,1,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-1.9136962890625,-3.36479187011719,-3.48622131347656,-1.4957275390625,-1.23931884765625,-4.68113708496094,-2.84947204589844,-5.15739440917969,-7.06571960449219,-2.42405700683594,NA,NA,NA,NA,NA,0,0,0,0,0,7.00194072723389,9.27771949768066,11.369649887085,12.5992116928101,6.67781925201416,0.486507892608643,0.590711057186127,1.11424446105957,1.06780099868774,0.331405311822891,3.57664585113525,4.25407123565674,5.37522888183594,4.72706127166748,3.48859214782715,0.909698605537415,1.11246061325073,2.11275720596313,2.03189373016357,0.613804042339325,5.05720059864824,4.40923068908436,6.22514707765015,7.22229841535333,2.72249216317447,0.486507892608643,5.05720059864824,NA,7.00194072723389,0.909698605537415,3.57664585113525
"2024.MMP0485","Incident","2024.MMP0485","Mediterranean","2024-06-17 00:00:00","2024-06-17 00:00:00",2024,"June",10,NA,10,"51.0","","10.0","","Bangladesh","Southern Asia","Suffocation in a flooded wooden deck","Drowning","Central Mediterranean","Italy","40 miles south of the Italian island of Lampedusa",34.876514,12.584958,"Uncategorized","","IOM, UNHCR and UNICEF Joint PR, Resqship Twitter, DW, France24, AlJazeera, The Guardian, Swiss Info, Arabic News","Estratti 10 cadaveri dalla stiva dell'orrore: hanno dai 18 ai 30 anni i migranti morti","https://x.com/_Seebruecke_/status/1802778731695780084, https://archive.ph/gWJIw, https://archive.ph/WwImD, https://archive.ph/Xznnk, https://archive.ph/MOFKr, https://archive.ph/wip/1lqRS, https://archive.ph/wip/DNqtU, https://perma.cc/53HZ-PG2N, https://perma.cc/35HL-CVGC",5,"The bodies were found in the lower deck of a wooden boat by rescuers from Nadir, a ship operated by the German charity ResQship. Some news have mentioned the ship departed from Tunisia, IOM PR said from Libya","","2024-06-17","2024-06-17","day",34.876514,12.584958,2024-06-17,10,0,10,51,NA,10,NA,5,2024,6,1,"Drowning","Suffocation in a flooded wooden deck","Incident",1,61,0.163934426229508,12.5,35,"35_12",-2.95530700683594,-0.4498291015625,-0.829635620117188,1.04112243652344,-3.06575012207031,-0.673797607421875,0.630386352539062,5.82533264160156,-5.57731628417969,-6.82928466796875,23.620263671875,23.07412109375,22.29677734375,22.64248046875,22.355615234375,0,0,0,0,0,3.51652526855469,3.15233135223389,6.82557153701782,7.67043113708496,10.3762149810791,0.309911012649536,0.346859455108643,0.495252072811127,0.858385145664215,0.97727370262146,3.23257541656494,3.57371616363525,3.76017475128174,4.49974060058594,4.31211376190186,0.571815073490143,0.643097043037415,0.957187175750732,1.62398767471313,1.86385536193848,3.03114544692613,0.774424414697799,5.88411383705957,5.67365780265328,7.48585017797759,0.309911012649536,3.03114544692613,23.620263671875,3.51652526855469,0.571815073490143,3.23257541656494
"2024.MMP0891","Incident","2024.MMP0891","Mediterranean","2024-06-17 00:00:00","2024-06-17 00:00:00",2024,"June",1,NA,1,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed at Sabratha, Libya",32.81277305,12.446217,"Uncategorized","","IOM Libya","","",4,"SAR weekly update 23.06.2024","","2024-06-17","2024-06-17","day",32.81277305,12.446217,2024-06-17,1,0,1,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-2.91136169433594,-1.6802978515625,-2.83744812011719,-2.71083068847656,2.55436706542969,-2.91305541992188,-4.11961364746094,-2.82017517089844,-4.67399597167969,-4.22186279296875,NA,NA,NA,NA,NA,0,0,0,0,0,8.13859558105469,6.44041728973389,9.02283668518066,10.697774887085,9.4025821685791,0.604100465774536,0.486507892608643,0.590711057186127,1.11424446105957,0.496804922819138,3.51626682281494,3.57664585113525,4.25407123565674,5.37522888183594,3.74961376190186,1.13236200809479,0.909698605537415,1.11246061325073,2.11275720596313,0.936609327793121,4.11848501208671,4.44911423480135,4.00056243907136,5.40322508922812,4.93446213356692,0.604100465774536,4.11848501208671,NA,8.13859558105469,1.13236200809479,3.51626682281494
"2024.MMP0892","Incident","2024.MMP0892","Mediterranean","2024-06-18 00:00:00","2024-06-18 00:00:00",2024,"June",3,NA,3,"","","","","Unknown","Unknown","Unknown","Mixed or unknown","Central Mediterranean","Libya","Remains washed at Sabratha, Libya",32.81277305,12.446217,"Uncategorized","","IOM Libya","","",4,"SAR weekly update 23.06.2024","","2024-06-18","2024-06-18","day",32.81277305,12.446217,2024-06-18,3,0,3,NA,NA,NA,NA,4,2024,6,1,"Mixed or unknown","Unknown","Incident",0,NA,NA,12.5,33,"33_12",-4.02426147460938,-2.91136169433594,-1.6802978515625,-2.83744812011719,0.484039306640625,-2.20341491699219,-2.91305541992188,-4.11961364746094,-2.82017517089844,-1.91777038574219,NA,NA,NA,NA,NA,0,0,0,0,0,9.148512840271,8.13859558105469,6.44041728973389,9.02283668518066,6.75046539306641,0.472416579723358,0.604100465774536,0.486507892608643,0.590711057186127,0.518036425113678,2.96739387512207,3.51626682281494,3.57664585113525,4.25407123565674,4.35552501678467,0.873829126358032,1.13236200809479,0.909698605537415,1.11246061325073,0.97639387845993,4.58799713518316,4.11848501208671,4.44911423480135,4.00056243907136,1.97791235973763,0.472416579723358,4.58799713518316,NA,9.148512840271,0.873829126358032,2.96739387512207
